caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (119).jpg,anomala,val,spinach_sy69db2nz5,900x1200,11911914633343242214|6488849248654921368|17043621256023197344|14420006088752405754|10956733576720551258|16613553879956541349|18058324149925256904|11549075778995718124
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (12).jpg,anomala,train,spinach_sy69db2nz5,411x606,10240967253972694791|10090142622869951263|10311837152042360707|1019924016634464062|2239187802231342988|520011144400281486|4469650305297884942|9448316023745878927
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (120).jpg,anomala,train,spinach_sy69db2nz5,900x1200,17676082196574056396|5804312155584531404|5228563989768651699|10164085611280874802|14702873064430865744|14713091873758465781|3620065098755083917|12917325520602369864
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (121).jpg,anomala,train,spinach_sy69db2nz5,900x1200,8235269625316429032|12703966355981782248|17350274346246916834|17351399690138463416|16775009890443611568|16774937219596962162|13307158497118309616|16342048588967102704
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (122).jpg,anomala,train,spinach_sy69db2nz5,900x1200,17045595909977214948|5192095301857120216|14161062390629634022|15897199891949424280|15568709763809611336|16433365862513086188|10956701691154767580|16613672627071059652
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (123).jpg,anomala,val,spinach_sy69db2nz5,900x1200,16757224162503585004|16739464294676482504|17349156721038125296|16202991068412635376|14468242776049209064|17036165881536613864|17359282627497352416|17359140389303796976
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (124).jpg,anomala,test,spinach_sy69db2nz5,1200x900,18077061462036028658|11566376366740784816|14451635636274973581|16757505051543350350|12737884221256139936|17482005717746441978|5632892829221949160|10217413059174371016
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (125).jpg,anomala,test,spinach_sy69db2nz5,1200x900,15604470486495121382|16469121928438090904|15608098865799466688|16439870796641046268|10956173788400815844|16631682644781272792|18198513017411806948|13875070534210526168
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (126).jpg,anomala,train,spinach_sy69db2nz5,1200x900,15897314413363568588|9261131616089212620|16720470184138870500|16730643002621923032|14701476667418117760|14744568830623456988|15604452687807983592|16469130759023299560
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (128).jpg,anomala,train,spinach_sy69db2nz5,900x1200,2489661764823623405|2399449979074353992|2307535187867275012|188094687610801880|5231787534187449377|17088397715803376930|15568431741788986370|292605380280911392
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (129).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16469135174989197234|15604417503030348722|11998441576658830118|11114355218112790427|12829351343819296472|12839515384530833124|11186694338465709722|2739040845461685158
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (13).jpg,anomala,train,spinach_sy69db2nz5,429x581,10164126414950441862|5516666564435065758|5080932572894926726|11330607499302082332|11401826749913468748|9665649898161901197|2024164680790392477|9662223751778501446
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (130).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16757647008805629846|16721310347922967446|11963551976564918022|10961540744975163295|10811738676934414056|10821937901414092776|11465943749225815960|434336879158167462
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (131).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16342874784170743506|11550763408547354292|12704107160247141890|17477783075745144767|13012600384455068832|15174367839148494306|13807789252547677682|145811919856357040
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (132).jpg,anomala,val,spinach_sy69db2nz5,900x1200,17315935015307523990|13874761537586664342|14307675650994668294|10092046916040736667|10814017191176736192|10824163201219776240|11186711947899244172|433202097527427014
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (133).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16883306773949128671|12127364812171314948|11533321735605259152|17478213139411447798|290212843046718888|16077621073906912746|17739449320024215538|10379402045577170592
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (134).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16199059780082831308|16180314360354901708|7786463219207833232|14415801608432426998|14703719568258796768|14740043188418891488|17770955945710915528|10378130950131486572
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (135).jpg,anomala,test,spinach_sy69db2nz5,900x1200,16775519518512369645|14450931931577977928|12721558591556684946|17496079086409207734|5191539893796768968|17136072471005286120|13172904782208159474|10523801990512676016
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (136).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16162731434527657965|11550763301374725704|12722395319368091266|3606854690356043710|5192104080692890784|17117917319906872800|13735731607499640370|9369183802024759216
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (137).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14606632897685196749|12128760195506441804|11855469931813342860|15716462187957423822|5480334337062949544|14812074394975712714|14883850513431338202|10092020355290335140
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (138).jpg,anomala,train,spinach_sy69db2nz5,900x1200,17495585751231862749|12739570837868123652|11551323076885415560|17441647763604283238|294438279704267952|15967388850554064114|7394662301370813938|9801670120929185440
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (139).jpg,anomala,train,spinach_sy69db2nz5,900x1200,17459627408780906379|3480595343732575520|11550763305534882192|17495796391327268854|2309518874263899440|10038259186775510514|17762090308315565554|10376581746778852512
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (14).jpg,anomala,test,spinach_sy69db2nz5,445x561,2100475460679831439|5083184424011632396|5736795897497585422|956578832205029262|868916832107072326|10308527879476160029|10240971377141302797|1010850667162606927
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (140).jpg,anomala,train,spinach_sy69db2nz5,900x1200,2600281276057849576|15823273248002314184|13515028802581270514|148090022050860720|14451802762646624219|16721451102591915556|12686111453101362690|17478196491780067259
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (141).jpg,anomala,test,spinach_sy69db2nz5,900x1200,14812087588880358361|5480360726013617764|14161026999216705032|15897204341470105583|7216467869845360204|15680178398730883021|17262050115262586588|580409128742258372
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (142).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14812091954204863975|5480325609341847824|11569778294121076998|18083860221457295007|1155538402863943244|16676211005648244685|11486086818697836282|475442189747130528
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (143).jpg,anomala,train,spinach_sy69db2nz5,900x1200,17315652956314374117|17315652299385671256|10396003486139877002|16617613121855856558|6345025585299738096|16541456567670558192|12582800241052327398|9945662232212162192
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (144).jpg,anomala,train,spinach_sy69db2nz5,900x1200,11731188799698341863|12703684844233624584|10954590646343011336|16617612039322767083|579855009383861424|16685571701790920098|16973528351289286118|615892705977173656
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (145).jpg,anomala,test,spinach_sy69db2nz5,1200x900,14305423782461803554|11249489646751567547|9959198234231342816|12579551149898571504|13532770677365874332|2489381200176842694|17338452962079118254|16178634272162068106
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (146).jpg,anomala,train,spinach_sy69db2nz5,900x1200,13026537776796868572|15139991470994032580|14737505361230235428|14744287303764418523|14125270966981237970|15861448257567705012|15789389564415286988|2596196658469635788
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (147).jpg,anomala,test,spinach_sy69db2nz5,900x1200,10587275559464308684|10684805643571760844|11963269350545098288|11141825312936861683|14703741850281199764|14740012255996276114|17554765364858429338|3460610693014881958
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (148).jpg,anomala,train,spinach_sy69db2nz5,900x1200,15163003736190085053|12990927854498617408|12682702829598410768|17491768882649616375|4618474429222767028|13684055112170827218|17856648926774411250|1155188792190239408
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (149).jpg,anomala,val,spinach_sy69db2nz5,900x1200,16163304264792754125|17297506028318760268|12145653092071639298|16901480792508559295|5484573104495005168|14791940534735163360|13794402097713614570|146663882386542248
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (15).jpg,anomala,train,spinach_sy69db2nz5,434x574,10096801324717128462|1010828374740902798|433195542837789574|2035450351506374556|10242119162787727118|1025542289286176652|11258853345812496156|9656598383129068294
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (150).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14135439251396333547|14423669678139641384|13843510014100507650|17331856047469481919|2886268613988920264|16973951800697367492|13821440875414128624|147499497801850560
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (151).jpg,anomala,test,spinach_sy69db2nz5,900x1200,17784308176021048778|10379827436493490604|12683832096642042246|17482867199869677470|12414467102353525904|14577535782216453878|11416500875391115250|9658264134823052976
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (152).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16775239281014644690|16738760525043664564|11531621889957365392|12893610291733962742|12972213019785710824|15176864934075026920|17770957011132805042|10377990100847757472
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (153).jpg,anomala,val,spinach_sy69db2nz5,900x1200,6095379271936624370|1519466912290905136|9803789996032167424|14451786289032171197|3466662525343045141|17493686514941663060|13659030225362587592|39976069785128584
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (154).jpg,anomala,test,spinach_sy69db2nz5,900x1200,15608947697439427574|14161012826161687696|7354103481815141376|11029208951497412351|10388711542337472196|17747427359148973784|18432827740183793561|3393278221619046
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (155).jpg,anomala,train,spinach_sy69db2nz5,900x1200,15609088299300777390|16466855853007718792|14305145486079592594|11285623878179612342|9820404884296861412|12568851200954310360|13179379238779199132|10558704814141114054
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (156).jpg,anomala,train,spinach_sy69db2nz5,900x1200,15318500507766201302|15318434822249981572|14881919651225474572|10096563726786467791|9522350617235003092|15463965879011612372|14958480982396837516|870939872401262542
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (157).jpg,anomala,test,spinach_sy69db2nz5,1200x900,13278585958552704034|16293248528839301035|1161091039463232679|13206699920620688666|12346511924286922210|2455594893360449464|1915654986853730231|12057288555719171344
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (158).jpg,anomala,val,spinach_sy69db2nz5,1200x900,16906283388624650178|12107376790692889528|14415774171982174162|17009962902582662836|13259458371092416168|13996922844973342698|12976562825769455596|15174666993075621832
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (159).jpg,anomala,train,spinach_sy69db2nz5,900x1200,12452346416633583543|14559018391425652240|6924311979616568880|17989460551601659891|1159199763632360650|13229197663823450028|17554783094343968761|3460461142119880800
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (16).jpg,anomala,test,spinach_sy69db2nz5,390x640,14775799547801443086|5516640270874519438|5084290434531269507|11317017631344240444|10243181248269487948|1016429468600700621|4334463237901717149|9447187958991392582
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (160).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14469660068390047638|17045005472705219474|14305573308057716482|11249471229395341247|10523556954172198124|10812873518972128968|13767246893180919452|146110969747834822
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (161).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14737509896440448911|14744252101810659086|17045846417670212358|14415529273282998175|1017596977142800076|10306244803136292556|11470465182698770120|435469332613664748
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (162).jpg,anomala,test,spinach_sy69db2nz5,900x1200,14469254365544679399|17027132772546713104|12683968419238970916|17482901422902058970|1159130459847216364|16683319971226242504|15753379545136144370|2595765684411696816
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (163).jpg,anomala,train,spinach_sy69db2nz5,900x1200,13847951612058767307|13568092259899805228|12683832079399454360|17482867337836994534|3174490210680196028|14668099877356842432|16618015646468251634|10954530052607706800
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (164).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14433366219847342070|17027413268471682704|11533304297367733912|18054682533523066854|10382493752618274284|17768705004561911240|16613523110198415354|10954468445940813472
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (165).jpg,anomala,test,spinach_sy69db2nz5,900x1200,14166529110358069198|14728466413769920140|11963541419165191808|11105717726490889982|10092011679790819020|14884149495039236548|18342668148872781722|9263344788676609958
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (166).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16739193286646107084|16721036549128138700|11964677876101628824|11109578992015850982|14713008517217652200|14702886286294732264|16590486349269118362|10971616420622961574
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (167).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16203122681636949998|17889581001033584136|12990504564214402688|15140308336971845374|580453264304063736|17189970582998801888|18342623858243018194|9227338057228437428
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (168).jpg,anomala,train,spinach_sy69db2nz5,900x1200,12830139126729641705|12704104853917273672|12683969449494546072|17482760719838453478|5192103015666699952|16829546137350245810|16617754031548178418|10990479650169489072
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (169).jpg,anomala,test,spinach_sy69db2nz5,900x1200,9425206773339869163|10830047723002924328|13262686949422271506|16325300426937126839|2885996084873612438|16955920224531500418|13244838286093881314|1300561742052921016
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (17).jpg,anomala,val,spinach_sy69db2nz5,422x591,5080925915028988711|11042324028999676699|10239823692491981571|875786684208660024|1959990644008500889|2820204612652598086|4052754107195926284|217190076879805326
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (170).jpg,anomala,train,spinach_sy69db2nz5,900x1200,17333667357046837194|17315793036320312996|12126928340582632082|16874282154709724854|11821401490928324336|14596042833070558704|13163510743770738154|10559264461473008552
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (171).jpg,anomala,train,spinach_sy69db2nz5,900x1200,9526043190680852468|14858304309796148944|10674449222012700162|15436999489595875247|14994187462875362254|17624713514558763908|12654903018810850262|145807349410636692
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (172).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16757206052570892236|16739464229861334732|13260289481825554064|16329840142272401142|14708261667310292712|14737892406570421736|17766154171871895522|10416279579730839224
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (173).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14143438729096661902|15860999036276125450|11676160541073359622|12873134480965451167|733820230477159900|10235362292478134212|11474546278278342322|451235376494676642
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (174).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14451504794458083211|17045578334435413294|16178652827358764162|17878735400492058298|3318341551004815084|10038390593111953096|13458592983918518008|9411421781255751392
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (175).jpg,anomala,test,spinach_sy69db2nz5,900x1200,17337766970162909132|17349562530301677260|16576495699392661156|10966034466108579802|14703706374186452720|14740016800802512112|15753335392997093272|11819159797130529766
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (176).jpg,anomala,test,spinach_sy69db2nz5,900x1200,16203273211591759782|17889448062936290960|17313674831950466706|17338047255636053430|10382519093253522680|12004211933949976032|13154204425387941360|10542371626899949296
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (177).jpg,anomala,val,spinach_sy69db2nz5,900x1200,14744238839485681572|14737483490980203738|16757338029458623688|16757506201899486956|15711949740563203788|11875727437391175372|17063750882440482536|14450932258531872488
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (178).jpg,anomala,train,spinach_sy69db2nz5,900x1200,17043335331218693082|14456016091666392740|14881919684945053376|10096563658536493020|11828171480457715400|15752227196675524332|15897477226647723660|13836759056061269966
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (179).jpg,anomala,val,spinach_sy69db2nz5,900x1200,14739748588886634300|14739761524320701379|7243784119478224866|15644967569377926840|14054356761891540684|4336728118776270540|13267119751237672665|16323047291522352996
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (18).jpg,anomala,train,spinach_sy69db2nz5,442x564,5516662286810154766|10164069135924272014|444485638192466758|11253206041290288669|10239856307624939149|1010808592151842636|2102727766363024284|5083219535706794758
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (180).jpg,anomala,val,spinach_sy69db2nz5,900x1200,15752498784638807852|11873325949110651851|3460883302977470914|17518191244827655864|14630835140881270436|3183810943228222682|13294150213848407539|14015497856375785264
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (181).jpg,anomala,val,spinach_sy69db2nz5,900x1200,17045569539148556222|14451522386436758402|2594938774652030918|11186720984111451804|9375134341373333192|13701967941669981932|11245029891159572379|14307660197937742628
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (182).jpg,anomala,train,spinach_sy69db2nz5,900x1200,15748566982796709596|11857576648036518852|2307539707171409862|14672480449747422876|14126436484144926372|15856623687041453786|11244941937811103691|14307671339384112672
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (183).jpg,anomala,test,spinach_sy69db2nz5,900x1200,16900899062937237244|12163816990156755392|2613920700477965280|15824872900250189560|13875914924285218472|18173743201273154794|17887767871530900955|16177782150656116260
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (184).jpg,anomala,test,spinach_sy69db2nz5,900x1200,14451495998290075148|17045595927156852685|2598320966404899812|15784860624212672216|14809813798866620140|873151917860556488|15581961163579527131|16466007991852142372
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (185).jpg,anomala,train,spinach_sy69db2nz5,900x1200,12848082108514504360|10398123409317793738|3478638268290679696|17554228941016677554|14595901612515806608|12109632990574693810|12843191017677430259|10431334041610044976
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (186).jpg,anomala,train,spinach_sy69db2nz5,900x1200,13280700944232028102|16324737602011469716|5084310022307139236|11317096296725515738|10671098290006560226|14273918248008765112|15748302910563749533|11839562128796782406
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (187).jpg,anomala,test,spinach_sy69db2nz5,900x1200,12847800611995881196|12884110884394208968|4053951147634549400|16410305702132627942|14451504882622844338|17045578164909001906|16625370279201127907|10980491721238331960
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (188).jpg,anomala,train,spinach_sy69db2nz5,1200x900,2598303306573913800|14631947898482296556|10236170848332123684|10272441417652473562|17043326457446600651|14456008651909304100|15748576808876609422|2634055112027213454
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (189).jpg,anomala,val,spinach_sy69db2nz5,900x1200,17027713452731766508|14451231153695463112|616433699857319600|17261803738892770802|14453761061500128712|17047874080832179948|17482188869842472687|12702001544007224840
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (19).jpg,anomala,train,spinach_sy69db2nz5,900x1200,3246407239640944140|742968642166034184|2399300514078232320|2489661730732248576|616869089013288714|868647356773305645|3991498447031586|40263029635894305
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (190).jpg,anomala,test,spinach_sy69db2nz5,900x1200,13424269684160014132|11731197648606665619|2740184200056786854|11177660767780342938|10600094027042180514|3758085823339580602|11100350652675989403|12019972195638249254
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (191).jpg,anomala,train,spinach_sy69db2nz5,900x1200,13134332796867118998|188339839510978454|2450823525885233072|13492282278160506354|10817394581576785154|10810617191926744758|17446116127590006459|12702278517121024802
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (192).jpg,anomala,train,spinach_sy69db2nz5,900x1200,10902245092069705622|57859166715190932|1171924379161284272|12049730715057556978|10672984692263668992|10846654785290914967|17477658981575834023|12704240595628147472
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (193).jpg,anomala,train,spinach_sy69db2nz5,1200x900,7351852695279834054|11033290458575615900|10959840874192668614|16602321371565858460|11256495580158828185|14272794624124192614|11249445512074192870|14305419325126547864
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (194).jpg,anomala,train,spinach_sy69db2nz5,900x1200,13424260836690958230|11587073714635347860|2758317345755318192|11105100697529359858|10671027576799940000|10815156113432792250|17446151380682022298|12702274119081871142
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (195).jpg,anomala,val,spinach_sy69db2nz5,900x1200,10548703678520596438|11734584194619610772|2613780119294789296|15752816526302813666|10670776888149858722|15462848938646070418|16329258599744249306|12701993228883412516
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (196).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16906116090557304806|12142854749230403480|2742583360258015906|11173226506370924218|10956988577721255080|16577520486315433706|13456253395782733723|11709942919243566886
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (197).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16918913479298983846|12163253971247111066|11963677183661279206|11105698831788285592|11104481456868543656|11972590151459065066|10961258171160469402|16611407529171552166
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (198).jpg,anomala,train,spinach_sy69db2nz5,900x1200,15441238516147095452|10677416267479982022|1162847350553912216|17814900329743662054|14276163559758835092|11242963273811512022|16589955251784465399|10962822631283434256
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (199).jpg,anomala,val,spinach_sy69db2nz5,900x1200,14739779340585600996|14739739602940272600|2631812349828499180|15825146859539603144|15573169382570036940|16431171237506944716|14420032571892539099|17043313565229090340
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (2).jpg,anomala,train,spinach_sy69db2nz5,433x577,3244437842046685004|5376187581733998093|5080908116216989217|1818960840112381250|940723521973034058|5480607032665900589|4800061150492311065|2397747934939808582
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (20).jpg,anomala,val,spinach_sy69db2nz5,900x1200,5086550982025693454|11319251390927097100|9375665491320543552|2325844324539917841|886520863100180125|1029510254348441414|1253706172474541856|4654764914455223682
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (200).jpg,anomala,train,spinach_sy69db2nz5,900x1200,11551318558504328876|13874779146013345352|5516370950931826352|14739884773643558130|5225898636136582592|12402358150597398176|17481907481039310540|12702001578233990732
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (201).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16756792756660036756|16775511839236610518|2309817894710447328|18126714977783893752|15481420755326455528|10692828762402622696|17928425063481577467|16180323118196133408
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (202).jpg,anomala,train,spinach_sy69db2nz5,1200x900,14307664587695817698|11245047619777412792|10814016950389935820|10824163141218176712|13276100682981510812|16321901720060399558|14451540133308479382|14739730772824626070
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (203).jpg,anomala,val,spinach_sy69db2nz5,900x1200,13134905023883349644|10551245693568650958|3460536389752538800|17554236667932351986|14883841717195140498|10128049154196129974|17482197769869172211|12701983850155935280
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (204).jpg,anomala,test,spinach_sy69db2nz5,900x1200,14740012223240277822|10092055625595555715|10234156698286786534|10240938357768527512|9443796738330529420|4471836278421950412|10961329888218259342|16611264791428138894
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (205).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16757487424796329668|12145801509850816200|2309791368942421680|16973819877019590370|14456008600512794280|14161022721438158568|16329550026493628395|12719875238650121760
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (206).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14739752917777457036|14739726375784744910|2596051438108643296|15789373037346229976|14845864774491147980|10096831930245811916|15568424036615528411|16181181995219879716
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (207).jpg,anomala,test,spinach_sy69db2nz5,900x1200,15752472241201688488|11873334899888819146|2740179802070157284|11177713544669372104|14558764370488182436|12118912883468180698|14419988548578385819|16467155898567165734
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (208).jpg,anomala,test,spinach_sy69db2nz5,900x1200,16617330510733987290|11008633738237988260|3478483838774971554|17518315381600014010|11839134414619985560|15730386986782858470|13460844800501554675|11712769852045149744
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (21).jpg,anomala,train,spinach_sy69db2nz5,900x1200,10164073689332534319|5660513643432643850|4656473864627686786|73754179386953504|724250521848745550|3408256502300610189|2328096089624217089|9371153062449553216
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (210).jpg,anomala,train,spinach_sy69db2nz5,900x1200,12127779311345665950|14451239898249109382|433193352345110432|11474959710547221746|9664468730614025672|11387095639227059880|17445843585340489631|11549365851757150982
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (211).jpg,anomala,val,spinach_sy69db2nz5,900x1200,16324438344992233208|11587356169133332448|2598171330550402720|15820879473882926842|16183437986997718688|17876483635768364258|18054384530706304987|11569201221920034340
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (212).jpg,anomala,test,spinach_sy69db2nz5,900x1200,17459486033960109988|12739995253878427608|3624420247803973296|12956044959677910258|15568827480349265328|11819440104010566898|17477510465916423603|12740144769876315186
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (213).jpg,anomala,test,spinach_sy69db2nz5,900x1200,14739735308241667988|14739735308443525078|2632076163363610592|15789126841497749240|15429067509295189708|10666502055718260428|17871988926827142875|16185672367622817572
